idx,Vin,Vref,P,D1,D2,D0,Validity,ipk2pk,irms,vp_t1,vp_t2,vp_t3,vp_t4,vs_t1,vs_t2,vs_t3,vs_t4,Vo
224,200,160,100,0.8,0.88,-0.039479925,1,8.030620709,2.102397262,1,1,1,1,0,0,1,0,159.9478851
225,200,160,100,0.8,0.9,-0.058151479,1,7.72149991,2.007956866,1,1,1,1,0,0,1,0,159.976999
226,200,160,100,0.8,0.92,-0.060790432,1,7.091967947,1.901595998,1,1,1,1,0,0,0,0,160.0196837
227,200,160,100,0.8,0.94,-0.079934863,1,7.687711808,1.964946968,1,1,1,1,0,0,0,0,160.1797418
228,200,160,100,0.8,0.96,-0.079948678,1,8.011853926,2.030474767,1,1,1,1,0,0,0,0,160.0122316
229,200,160,100,0.8,0.98,-0.099992572,1,7.683826868,1.955717891,1,1,1,1,0,0,0,0,160.2001152
230,200,160,100,0.8,1,-0.099628038,1,7.933952965,2.011367014,1,1,1,1,1,1,1,1,160.0284783
231,200,160,100,0.82,0.6,0.118973529,1,13.68576705,3.850303839,1,1,1,1,0,0,0,0,159.9645275
232,200,160,100,0.82,0.62,0.099945952,1,13.05803491,3.666465756,1,1,1,1,0,0,0,0,159.9909508
233,200,160,100,0.82,0.64,0.100174419,1,12.37170002,3.582915176,1,1,1,1,0,0,0,0,159.8714004
234,200,160,100,0.82,0.66,0.081129079,1,11.74040228,3.348640027,1,1,1,1,0,0,0,0,159.8895876
235,200,160,100,0.82,0.68,0.078136273,1,11.10476988,3.16399173,1,1,1,1,0,0,0,0,159.9768138
236,200,160,100,0.82,0.7,0.059051425,1,10.46810256,2.992754642,1,1,1,1,0,0,0,0,160.069625
237,200,160,100,0.82,0.72,0.042299789,1,9.819662252,2.8685738,1,1,1,1,0,0,0,0,159.9449378
238,200,160,100,0.82,0.74,0.038606845,1,9.172695043,2.70499576,1,1,1,1,0,0,0,0,160.1055977
239,200,160,100,0.82,0.76,0.023058516,1,8.544598124,2.584073213,1,1,1,1,0,0,0,0,159.8297288
240,200,160,100,0.82,0.78,0.020676836,1,8.192365056,2.546830625,1,1,1,1,0,0,0,0,159.9253411
241,200,160,100,0.82,0.8,0.000406028,1,7.865172382,2.388996229,1,1,1,1,0,0,0,0,160.1202867
242,200,160,100,0.82,0.82,-0.000780068,1,7.260071081,2.235789467,1,1,1,1,0,0,0,0,159.9989124
243,200,160,100,0.82,0.84,-0.017453567,1,7.903056708,2.239175902,1,1,1,1,0,0,0,0,159.9060887
244,200,160,100,0.82,0.86,-0.021211122,1,7.574555811,2.133452916,1,1,1,1,0,0,0,0,160.0699512
245,200,160,100,0.82,0.88,-0.039902606,1,7.857602637,2.11736237,1,1,1,1,0,0,1,0,160.1583947
246,200,160,100,0.82,0.9,-0.040897753,1,7.256415111,2.007353008,1,1,1,1,0,0,1,0,159.9982361
247,200,160,100,0.82,0.92,-0.058954797,1,7.866802113,2.060502918,1,1,1,1,0,0,1,0,160.0555005
248,200,160,100,0.82,0.94,-0.058872278,1,8.191628903,2.115905973,1,1,1,1,0,0,1,0,159.8840168
249,200,160,100,0.82,0.96,-0.080153688,1,6.933568299,1.933384617,1,1,1,1,0,0,0,0,160.1283122
250,200,160,100,0.82,0.98,-0.080160545,1,7.259864084,1.952419267,1,1,1,1,0,0,0,0,159.9570416
251,200,160,100,0.82,1,-0.097017023,1,7.571254985,1.995986429,1,1,1,1,0,0,0,0,159.8760645
252,200,160,100,0.84,0.6,0.11990727,1,14.49585298,3.974288485,1,1,1,1,0,0,0,0,159.9982064
253,200,160,100,0.84,0.62,0.119666684,1,13.84525498,3.794193179,1,1,1,1,0,0,0,0,159.8836967
254,200,160,100,0.84,0.64,0.099375783,1,13.20252052,3.610498209,1,1,1,1,0,0,0,0,160.0361159
255,200,160,100,0.84,0.66,0.098924694,1,12.55159287,3.448527154,1,1,1,1,0,0,0,0,159.9264868
256,200,160,100,0.84,0.68,0.080929982,1,11.88957645,3.309045703,1,1,1,1,0,0,0,0,159.9009083
257,200,160,100,0.84,0.7,0.063196651,1,11.26227076,3.101916921,1,1,1,1,0,0,0,0,159.9031247
258,200,160,100,0.84,0.72,0.058520124,1,10.61196881,2.963105674,1,1,1,1,0,0,0,0,160.126375
259,200,160,100,0.84,0.74,0.04265469,1,9.97918838,2.852471055,1,1,1,1,0,0,0,0,159.8986408
260,200,160,100,0.84,0.76,0.041275332,1,9.31846629,2.766899471,1,1,1,1,0,0,0,0,159.8627505
261,200,160,100,0.84,0.78,0.021300054,1,8.671233997,2.603710544,1,1,1,1,0,0,0,0,160.0252637
262,200,160,100,0.84,0.8,0.020427525,1,8.343912549,2.553091494,1,1,1,1,0,0,0,0,159.9391371
263,200,160,100,0.84,0.82,0.003259835,1,8.065577335,2.418021271,1,1,1,1,0,0,0,0,159.8267592
264,200,160,100,0.84,0.84,-0.002174445,1,7.396990718,2.250440819,1,1,1,1,0,0,0,0,160.1145612
265,200,160,100,0.84,0.86,-0.017984332,1,8.05103623,2.26648902,1,1,1,1,0,0,0,0,159.9548744
266,200,160,100,0.84,0.88,-0.022547429,1,7.710895904,2.163789465,1,1,1,1,0,0,0,0,160.1914772
267,200,160,100,0.84,0.9,-0.037989613,1,8.045453761,2.171868844,1,1,1,1,0,0,1,0,159.960373
268,200,160,100,0.84,0.92,-0.041919634,1,7.714951341,2.09410152,1,1,1,1,0,0,1,0,160.1220694
269,200,160,100,0.84,0.94,-0.059680707,1,8.013020858,2.112500193,1,1,1,1,0,0,1,0,160.1230663
270,200,160,100,0.84,0.96,-0.061875939,1,7.7145241,2.061807221,1,1,1,1,0,0,0,0,160.1184168
271,200,160,100,0.84,0.98,-0.079348665,1,8.015079544,2.095916685,1,1,1,1,0,0,0,0,160.1066332
272,200,160,100,0.84,1,-0.079504929,1,8.337403135,2.164703872,1,1,1,1,0,0,0,0,159.9587847
273,200,160,100,0.86,0.6,0.138319903,1,15.2646142,4.07974026,1,1,1,1,0,0,0,0,160.0242959
274,200,160,100,0.86,0.62,0.121504896,1,14.61999018,3.912198613,1,1,1,1,0,0,0,0,159.8612971
275,200,160,100,0.86,0.64,0.11848444,1,13.98219686,3.725272172,1,1,1,1,0,0,0,0,159.980849
276,200,160,100,0.86,0.66,0.098993588,1,13.34864105,3.550280279,1,1,1,1,0,0,0,0,160.0647054
277,200,160,100,0.86,0.68,0.097925032,1,12.6982022,3.395632715,1,1,1,1,0,0,0,0,159.9537779
278,200,160,100,0.86,0.7,0.080653761,1,12.03471289,3.263908919,1,1,1,1,0,0,0,0,159.9386629
279,200,160,100,0.86,0.72,0.061111408,1,11.3931346,3.088543135,1,1,1,1,0,0,0,0,160.0751684
280,200,160,100,0.86,0.74,0.059635848,1,10.78137336,2.903972469,1,1,1,1,0,0,0,0,159.9790345
281,200,160,100,0.86,0.76,0.042659079,1,10.13298619,2.831040042,1,1,1,1,0,0,0,0,159.8907028
282,200,160,100,0.86,0.78,0.038169447,1,9.474431729,2.677417742,1,1,1,1,0,0,0,0,160.1314248
283,200,160,100,0.86,0.8,0.01947056,1,8.84801527,2.519037304,1,1,1,1,0,0,0,0,160.1421655
284,200,160,100,0.86,0.82,0.01756632,1,8.177725178,2.463741118,1,1,1,1,0,0,0,0,160.1815567
285,200,160,100,0.86,0.84,0.002083495,1,8.201555024,2.423557817,1,1,1,1,0,0,0,0,159.9445458
286,200,160,100,0.86,0.86,-0.000245775,1,7.582681244,2.279403556,1,1,1,1,0,0,0,0,159.9266761
287,200,160,100,0.86,0.88,-0.018314907,1,8.201320014,2.29286789,1,1,1,1,0,0,0,0,159.9861261
288,200,160,100,0.86,0.9,-0.019724781,1,8.50497998,2.30957422,1,1,1,1,0,0,1,0,159.9436401
289,200,160,100,0.86,0.92,-0.038630463,1,8.192322812,2.211503387,1,1,1,1,0,0,1,0,160.0184048
290,200,160,100,0.86,0.94,-0.039020177,1,8.512256774,2.257177228,1,1,1,1,0,0,1,0,159.8791773
291,200,160,100,0.86,0.96,-0.057589953,1,8.205925401,2.178482639,1,1,1,1,0,0,1,0,159.9032743
292,200,160,100,0.86,0.98,-0.062562456,1,7.863589037,2.118273772,1,1,1,1,0,0,0,0,160.1692321
293,200,160,100,0.86,1,-0.077808719,1,8.198869746,2.167093606,1,1,1,1,0,0,0,0,159.9480991
294,200,160,100,0.88,0.6,0.141545531,1,16.0553723,4.185669996,1,1,1,1,0,0,0,0,159.8536367
295,200,160,100,0.88,0.62,0.139342097,1,15.42736498,4.002207855,1,1,1,1,0,0,0,0,159.9035836
296,200,160,100,0.88,0.64,0.121053014,1,14.76435982,3.835310027,1,1,1,1,0,0,0,0,159.8917412
297,200,160,100,0.88,0.66,0.119496872,1,14.14648872,3.660237684,1,1,1,1,0,0,0,0,159.8646498
298,200,160,100,0.88,0.68,0.10024644,1,13.47115977,3.509783316,1,1,1,1,0,0,0,0,159.9414967
299,200,160,100,0.88,0.7,0.082773506,1,12.84547348,3.338122894,1,1,1,1,0,0,0,0,159.9732869
300,200,160,100,0.88,0.72,0.080004417,1,12.17656323,3.21326629,1,1,1,1,0,0,0,0,159.9955297
301,200,160,100,0.88,0.74,0.059948058,1,11.57936603,2.995700864,1,1,1,1,0,0,0,0,160.1093562
302,200,160,100,0.88,0.76,0.060689673,1,10.9013472,2.95705878,1,1,1,1,0,0,0,0,159.9174711
303,200,160,100,0.88,0.78,0.04079953,1,10.25722134,2.796473543,1,1,1,1,0,0,0,0,160.0696741
304,200,160,100,0.88,0.8,0.038668648,1,9.637247254,2.662712602,1,1,1,1,0,0,0,0,160.0671907
305,200,160,100,0.88,0.82,0.021494941,1,8.982137953,2.591502826,1,1,1,1,0,0,0,0,159.9957967
306,200,160,100,0.88,0.84,0.018905998,1,8.356299349,2.434646253,1,1,1,1,0,0,0,0,160.0128995
307,200,160,100,0.88,0.86,0.001122681,1,8.340430598,2.427942392,1,1,1,1,0,0,0,0,160.0367407
308,200,160,100,0.88,0.88,0.001205573,1,8.997550794,2.492940822,1,1,1,1,0,0,0,0,159.8573763
309,200,160,100,0.88,0.9,-0.020779652,1,7.40250486,2.217257243,1,1,1,1,0,0,0,0,160.161285
310,200,160,100,0.88,0.92,-0.019108827,1,8.672399622,2.347945482,1,1,1,1,0,0,1,0,159.8713384
311,200,160,100,0.88,0.94,-0.037084821,1,8.058691886,2.221709248,1,1,1,1,0,0,1,0,159.8339932
312,200,160,100,0.88,0.96,-0.0391848,1,8.667936835,2.30488625,1,1,1,1,0,0,1,0,159.8847685
313,200,160,100,0.88,0.98,-0.056770868,1,8.055392159,2.194947361,1,1,1,1,0,0,1,0,159.82297
314,200,160,100,0.88,1,-0.06145241,1,7.718465717,2.139459399,1,1,1,1,0,0,0,0,160.0527082
315,200,160,100,0.9,0.6,0.157790919,1,16.84451716,4.310473194,1,1,1,1,0,0,0,0,160.0879519
316,200,160,100,0.9,0.62,0.1394541,1,16.2239384,4.090851411,1,1,1,1,0,0,0,0,160.0269563
317,200,160,100,0.9,0.64,0.138723073,1,15.56940278,3.911279302,1,1,1,1,0,0,0,0,159.9490864
318,200,160,100,0.9,0.66,0.121255848,1,14.91559986,3.754719769,1,1,1,1,0,0,0,0,159.8669561
319,200,160,100,0.9,0.68,0.116735548,1,14.2769673,3.578028064,1,1,1,1,0,0,0,0,160.0008127
320,200,160,100,0.9,0.7,0.100002115,1,13.61237896,3.439382245,1,1,1,1,0,0,0,0,159.9953928
321,200,160,100,0.9,0.72,0.082500324,1,13.00274972,3.278725258,1,1,1,1,0,0,0,0,159.9211444
322,200,160,100,0.9,0.74,0.080101463,1,12.32884809,3.161274306,1,1,1,1,0,0,0,0,159.9778576
323,200,160,100,0.9,0.76,0.061796231,1,11.70879494,3.005185119,1,1,1,1,0,0,0,0,159.9790774
324,200,160,100,0.9,0.78,0.05998418,1,11.09378335,2.830937605,1,1,1,1,0,0,0,0,159.9232751
325,200,160,100,0.9,0.8,0.041070187,1,10.41016276,2.767539708,1,1,1,1,0,0,0,0,160.0604019
326,200,160,100,0.9,0.82,0.039733506,1,9.808355488,2.610206309,1,1,1,1,0,0,0,0,159.9309455
327,200,160,100,0.9,0.84,0.019337423,1,9.153117818,2.493805468,1,1,1,1,0,0,0,0,160.1505912
328,200,160,100,0.9,0.86,0.018759813,1,8.510653386,2.430795716,1,1,1,1,0,0,0,0,160.0089871
329,200,160,100,0.9,0.88,8.68E-05,1,8.476442839,2.429237753,1,1,1,1,0,0,0,0,160.1393149
330,200,160,100,0.9,0.9,-0.0018892,1,7.867714188,2.302430962,1,1,1,1,0,0,0,0,160.0710853
331,200,160,100,0.9,0.92,-0.020394122,1,7.565860491,2.242745939,1,1,1,1,0,0,0,0,160.1148704
332,200,160,100,0.9,0.94,-0.020836817,1,7.894352394,2.233913396,1,1,1,1,0,0,1,0,159.9706427
333,200,160,100,0.9,0.96,-0.038799176,1,8.50248875,2.291929549,1,1,1,1,0,0,1,0,160.0276883
334,200,160,100,0.9,0.98,-0.039863224,1,8.81361358,2.348340782,1,1,1,1,0,0,1,0,159.947265
335,200,160,100,0.9,1,-0.060229054,1,7.573771672,2.178163197,1,1,1,1,0,0,0,0,160.0713072
336,200,160,100,0.92,0.6,0.161352465,1,17.63085774,4.337058064,1,1,1,1,0,0,0,0,159.8733723
337,200,160,100,0.92,0.62,0.158963464,1,17.0031476,4.158995873,1,1,1,1,0,0,0,0,159.9336738
338,200,160,100,0.92,0.64,0.140105833,1,16.33686402,4.034488155,1,1,1,1,0,0,0,0,159.9995618
339,200,160,100,0.92,0.66,0.137624159,1,15.70410071,3.811111721,1,1,1,1,0,0,0,0,160.0455999
340,200,160,100,0.92,0.68,0.118397685,1,15.07798559,3.648957377,1,1,1,1,0,0,0,0,160.0897665
341,200,160,100,0.92,0.7,0.101166242,1,14.40352401,3.488393195,1,1,1,1,0,0,0,0,160.1557202
342,200,160,100,0.92,0.72,0.101372015,1,13.78213914,3.372346767,1,1,1,1,0,0,0,0,159.8482036
343,200,160,100,0.92,0.74,0.082900861,1,13.16093267,3.213973762,1,1,1,1,0,0,0,0,159.8647992
344,200,160,100,0.92,0.76,0.080724775,1,12.48911779,3.106691478,1,1,1,1,0,0,0,0,159.9074597
345,200,160,100,0.92,0.78,0.061918339,1,11.86284079,2.955147844,1,1,1,1,0,0,0,0,159.9566935
346,200,160,100,0.92,0.8,0.059375597,1,11.23778905,2.783701573,1,1,1,1,0,0,0,0,159.971241
347,200,160,100,0.92,0.82,0.042327515,1,10.58729614,2.742226547,1,1,1,1,0,0,0,0,159.9039071
348,200,160,100,0.92,0.84,0.040203897,1,9.914900905,2.694028129,1,1,1,1,0,0,0,0,159.9405405
349,200,160,100,0.92,0.86,0.022553587,1,9.306567147,2.536443994,1,1,1,1,0,0,0,0,159.8645951
350,200,160,100,0.92,0.88,0.019805372,1,8.682361397,2.429507063,1,1,1,1,0,0,0,0,159.906036
351,200,160,100,0.92,0.9,4.32E-05,1,8.629597424,2.433495998,1,1,1,1,0,0,0,0,160.1385625
352,200,160,100,0.92,0.92,-0.001024037,1,8.039048068,2.319903924,1,1,1,1,0,0,0,0,159.9750454
353,200,160,100,0.92,0.94,-0.019690344,1,8.642828604,2.358461105,1,1,1,1,0,0,0,0,160.1165659
354,200,160,100,0.92,0.96,-0.023144441,1,8.327288045,2.293016471,1,1,1,1,0,0,0,0,160.2146151
355,200,160,100,0.92,0.98,-0.040381123,1,7.725403604,2.22826857,1,1,1,1,0,0,1,0,160.0900567
356,200,160,100,0.92,1,-0.042018085,1,8.034660501,2.243242744,1,1,1,1,0,0,1,1,160.0286157
357,200,160,100,0.94,0.6,0.179231124,1,18.43408221,4.397250703,1,1,1,1,0,0,0,0,159.9214624
358,200,160,100,0.94,0.62,0.160434627,1,17.76648859,4.212358378,1,1,1,1,0,0,0,0,159.9524966
359,200,160,100,0.94,0.64,0.157762592,1,17.13587641,4.038341687,1,1,1,1,0,0,0,0,160.0391448
360,200,160,100,0.94,0.66,0.140308131,1,16.48221681,3.876650959,1,1,1,1,0,0,0,0,159.9565403
361,200,160,100,0.94,0.68,0.133009302,1,15.83519309,3.702400172,1,1,1,1,0,0,0,0,160.1613981
362,200,160,100,0.94,0.7,0.120569458,1,15.20145307,3.568056867,1,1,1,1,0,0,0,0,159.9351556
363,200,160,100,0.94,0.72,0.102494109,1,14.58481662,3.409948087,1,1,1,1,0,0,0,0,159.9221176
364,200,160,100,0.94,0.74,0.098898921,1,13.94677964,3.258248455,1,1,1,1,0,0,0,0,160.0567412
365,200,160,100,0.94,0.76,0.081187884,1,13.28531726,3.132270427,1,1,1,1,0,0,0,0,160.0300203
366,200,160,100,0.94,0.78,0.080716285,1,12.6405915,3.043743305,1,1,1,1,0,0,0,0,159.8956227
367,200,160,100,0.94,0.8,0.062038705,1,12.0162264,2.89971447,1,1,1,1,0,0,0,0,159.938223
368,200,160,100,0.94,0.82,0.057508882,1,11.36215095,2.764771833,1,1,1,1,0,0,0,0,160.1619671
369,200,160,100,0.94,0.84,0.042561983,1,10.74281024,2.705760862,1,1,1,1,0,0,0,0,159.8809925
370,200,160,100,0.94,0.86,0.039072511,1,10.10481918,2.55089621,1,1,1,1,0,0,0,0,159.9817411
371,200,160,100,0.94,0.88,0.02183432,1,9.447849346,2.549736242,1,1,1,1,0,0,0,0,159.9506652
372,200,160,100,0.94,0.9,0.02006799,1,9.109369808,2.548544258,1,1,1,1,0,0,0,0,159.9373067
373,200,160,100,0.94,0.92,0.003035979,1,8.834508674,2.450884429,1,1,1,1,0,0,0,0,159.8447804
374,200,160,100,0.94,0.94,-0.001253553,1,8.19143367,2.32904845,1,1,1,1,0,0,0,0,159.9858738
375,200,160,100,0.94,0.96,-0.018010975,1,8.829241179,2.388448941,1,1,1,1,0,0,0,0,159.9366205
376,200,160,100,0.94,0.98,-0.023463512,1,8.485138036,2.322255305,1,1,1,1,0,0,0,0,160.1960002
377,200,160,100,0.94,1,-0.039887584,1,8.800940703,2.362988983,1,1,1,1,0,0,1,1,160.130555
378,200,160,100,0.96,0.6,0.181656458,1,19.20833439,4.43342531,1,1,1,1,0,0,0,0,159.8353222
379,200,160,100,0.96,0.62,0.179088413,1,18.57956553,4.260536423,1,1,1,1,0,0,0,0,159.9181711
380,200,160,100,0.96,0.64,0.160199902,1,17.90959848,4.08127655,1,1,1,1,0,0,0,0,159.9668909
381,200,160,100,0.96,0.66,0.158018445,1,17.28745168,3.915285272,1,1,1,1,0,0,0,0,159.9945381
382,200,160,100,0.96,0.68,0.139452156,1,16.66575118,3.759722217,1,1,1,1,0,0,0,0,160.020271
383,200,160,100,0.96,0.7,0.120002773,1,15.96717579,3.585917046,1,1,1,1,0,0,0,0,160.2628648
384,200,160,100,0.96,0.72,0.120259408,1,15.34458739,3.463604225,1,1,1,1,0,0,0,0,159.962814
385,200,160,100,0.96,0.74,0.1006608,1,14.70804372,3.305103325,1,1,1,1,0,0,0,0,160.0903599
386,200,160,100,0.96,0.76,0.098130535,1,14.08458255,3.165100862,1,1,1,1,0,0,0,0,160.1283344
387,200,160,100,0.96,0.78,0.079655191,1,13.46300783,2.999386703,1,1,1,1,0,0,0,0,160.121412
388,200,160,100,0.96,0.8,0.078107558,1,12.80311405,2.920034964,1,1,1,1,0,0,0,0,160.1176784
389,200,160,100,0.96,0.82,0.062487043,1,12.17396875,2.802027064,1,1,1,1,0,0,0,0,159.8639721
390,200,160,100,0.96,0.84,0.059165696,1,11.53926451,2.678712956,1,1,1,1,0,0,0,0,159.9765736
391,200,160,100,0.96,0.86,0.039522223,1,10.89871604,2.577041216,1,1,1,1,0,0,0,0,160.1206108
392,200,160,100,0.96,0.88,0.038976797,1,10.25694433,2.516403369,1,1,1,1,0,0,0,0,159.981474
393,200,160,100,0.96,0.9,0.022277383,1,9.608074501,2.530471188,1,1,1,1,0,0,0,0,159.9067559
394,200,160,100,0.96,0.92,0.019490047,1,8.986173655,2.405129597,1,1,1,1,0,0,0,0,159.9236367
395,200,160,100,0.96,0.94,0.001105251,1,8.955858895,2.440201999,1,1,1,1,0,0,0,0,160.0233564
396,200,160,100,0.96,0.96,-0.000474795,1,8.361509003,2.341186623,1,1,1,1,0,0,0,0,159.9006102
397,200,160,100,0.96,0.98,-0.018022447,1,8.987030118,2.407619909,1,1,1,1,0,0,0,1,159.9181514
398,200,160,100,0.96,1,-0.019742415,1,9.293533824,2.4650521,1,1,1,1,0,0,1,1,159.9076994
399,200,160,100,0.98,0.6,0.199946972,1,20.01509737,4.46962484,1,1,1,1,0,0,0,0,159.8376301
400,200,160,100,0.98,0.62,0.180511942,1,19.33960576,4.276777678,1,1,1,1,0,0,0,0,159.9389084
401,200,160,100,0.98,0.64,0.179522937,1,18.73193639,4.115971375,1,1,1,1,0,0,0,0,159.8596938
402,200,160,100,0.98,0.66,0.159283388,1,18.0937983,3.954379902,1,1,1,1,0,0,0,0,160.0189662
403,200,160,100,0.98,0.68,0.151769969,1,17.39988054,3.769661871,1,1,1,1,0,0,0,0,160.2380717
404,200,160,100,0.98,0.7,0.138417984,1,16.79965253,3.627335884,1,1,1,1,0,0,0,0,160.1104474
405,200,160,100,0.98,0.72,0.1199573,1,16.17532402,3.444262073,1,1,1,1,0,0,0,0,160.1162659
406,200,160,100,0.98,0.74,0.120027192,1,15.48964479,3.351275162,1,1,1,1,0,0,0,0,159.9748409
407,200,160,100,0.98,0.76,0.100910584,1,14.86102209,3.201725875,1,1,1,1,0,0,0,0,160.0533456
408,200,160,100,0.98,0.78,0.097784552,1,14.22874062,3.066255807,1,1,1,1,0,0,0,0,160.154282
409,200,160,100,0.98,0.8,0.08067809,1,13.57652273,2.9624046,1,1,1,1,0,0,0,0,160.0690518
410,200,160,100,0.98,0.82,0.079459358,1,12.97358323,2.804430097,1,1,1,1,0,0,0,0,159.9579557
411,200,160,100,0.98,0.84,0.062837628,1,12.33102545,2.734525057,1,1,1,1,0,0,0,0,159.8237775
412,200,160,100,0.98,0.86,0.060301519,1,11.65490079,2.728857407,1,1,1,1,0,0,0,0,159.9140677
413,200,160,100,0.98,0.88,0.040499784,1,11.0107528,2.605869305,1,1,1,1,0,0,0,0,160.0781678
414,200,160,100,0.98,0.9,0.038428381,1,10.40096168,2.474965271,1,1,1,1,0,0,0,0,160.0249455
415,200,160,100,0.98,0.92,0.020045537,1,9.720498733,2.493425529,1,1,1,1,0,0,0,0,160.1223264
416,200,160,100,0.98,0.94,0.018693032,1,9.126734277,2.384638145,1,1,1,1,0,0,0,0,159.9903398
417,200,160,100,0.98,0.96,0.002664911,1,9.136799983,2.444602683,1,1,1,1,0,0,0,0,159.8707209
418,200,160,100,0.98,0.98,-0.001715364,1,8.50227722,2.34196639,1,1,1,1,0,0,0,1,159.9712391
419,200,160,100,0.98,1,-0.018699778,1,9.135633665,2.422029211,1,1,1,1,0,0,0,0,159.9934154
420,200,160,100,1,0.6,0.200815467,1,20.37508346,4.459941392,1,1,1,1,0,0,0,0,159.9149165
421,200,160,100,1,0.62,0.199277071,1,20.15236002,4.29745358,1,1,1,1,0,0,0,0,159.8923835
422,200,160,100,1,0.64,0.180811499,1,19.09581443,4.114241904,1,1,1,1,0,0,0,0,159.9026369
423,200,160,100,1,0.66,0.178641814,1,18.86785112,3.954538784,1,1,1,1,0,0,0,0,159.9285715
424,200,160,100,1,0.68,0.15915496,1,18.23605721,3.801097741,1,1,1,1,0,0,0,0,160.0415065
425,200,160,100,1,0.7,0.140005791,1,17.54247046,3.623169173,1,1,1,1,0,0,0,0,160.2523208
426,200,160,100,1,0.72,0.139732097,1,16.96502045,3.494786334,1,1,1,1,0,0,0,0,159.9764537
427,200,160,100,1,0.74,0.121561538,1,16.29734612,3.346294492,1,1,1,1,0,0,0,0,159.9996207
428,200,160,100,1,0.76,0.120396059,1,15.24902097,3.23198467,1,1,1,1,0,0,0,0,159.9329079
429,200,160,100,1,0.78,0.101447124,1,15.01791804,3.090399891,1,1,1,1,0,0,0,0,159.9926204
430,200,160,100,1,0.8,0.101235021,1,13.9843223,3.007999963,1,1,1,1,0,0,0,0,159.8321827
431,200,160,100,1,0.82,0.083115852,1,13.36716519,2.835864758,1,1,1,1,0,0,0,0,159.8134418
432,200,160,100,1,0.84,0.08057432,1,12.69389993,2.815280314,1,1,1,1,0,0,0,0,159.8935072
433,200,160,100,1,0.86,0.062585046,1,12.08198132,2.65673573,1,1,1,1,0,0,0,0,159.8492501
434,200,160,100,1,0.88,0.058291974,1,11.82861074,2.547108702,1,1,1,1,0,0,0,0,160.0460171
435,200,160,100,1,0.9,0.040958499,1,11.16959476,2.55589169,1,1,1,1,0,0,0,0,160.0317302
436,200,160,100,1,0.92,0.036806326,1,10.52355818,2.465561559,1,1,1,1,0,0,0,0,160.2042163
437,200,160,100,1,0.94,0.021854063,1,9.906498695,2.47400028,1,1,1,1,0,0,0,0,159.9384786
438,200,160,100,1,0.96,0.019913065,1,8.910122846,2.372289568,1,1,1,1,0,0,0,0,159.8499161
439,200,160,100,1,0.98,-0.000653588,1,8.623789876,2.31877713,1,1,1,1,0,0,0,1,160.0567919
440,200,160,100,1,1,-0.003692399,1,8.924630327,2.346185324,1,1,1,1,0,0,0,0,160.203452
441,200,160,400,0.6,0.6,0.101203301,1,12.09601546,3.545687194,1,1,1,1,0,1,1,0,159.8856188
442,200,160,400,0.6,0.62,0.093356642,1,11.76818038,3.384574021,1,1,1,1,0,1,1,0,160.056253
443,200,160,400,0.6,0.64,0.079770775,1,11.13630439,3.107373698,1,1,1,1,0,1,1,0,159.9738359
444,200,160,400,0.6,0.66,0.061395352,1,11.75975441,3.317810927,1,1,1,1,0,1,1,0,159.9536378
445,200,160,400,0.6,0.68,0.061174707,1,11.8093286,3.313383505,1,1,1,1,0,1,1,0,159.892731
446,200,160,400,0.6,0.7,0.059257986,1,11.15821211,3.048192736,1,1,1,1,1,1,1,1,160.0554799
447,200,160,400,0.6,0.72,0.060505307,1,11.83586859,3.315563726,1,0,1,0,1,1,1,1,159.951193
448,200,160,400,0.6,0.74,0.0408205,1,11.5162941,3.195646163,1,0,1,1,1,1,1,1,160.0455318
449,200,160,400,0.6,0.76,0.040599368,1,11.82372507,3.332740582,1,0,1,1,1,1,1,1,159.9419694
450,200,160,400,0.6,0.78,0.020562933,1,11.50233979,3.224769457,1,0,1,1,1,1,1,1,160.0744238
451,200,160,400,0.6,0.8,0.020923804,1,11.81495385,3.370825426,1,0,1,0,1,1,1,1,159.9135368
452,200,160,400,0.6,0.82,-0.000130583,1,10.23206635,2.786041466,1,0,1,0,1,1,1,1,160.1108747
453,200,160,400,0.6,0.84,-9.11E-05,1,10.86640578,3.056743309,1,0,1,0,1,1,1,1,159.9960778
454,200,160,400,0.6,0.86,-0.017766129,1,11.17332349,3.206656174,1,0,1,0,1,1,1,1,159.9064745
455,200,160,400,0.6,0.88,-0.021098767,1,11.17568429,3.246610667,1,0,1,0,1,1,1,1,160.128592
456,200,160,400,0.6,0.9,-0.038525279,1,11.48592681,3.386458566,1,0,1,0,1,1,1,1,160.0111284
457,200,160,400,0.6,0.92,-0.039107365,1,11.79258527,3.530389151,1,0,1,0,1,1,1,1,159.9390152
458,200,160,400,0.6,0.94,-0.059091124,1,11.47734678,3.434112821,1,0,1,0,1,1,1,1,160.0769272
459,200,160,400,0.6,0.96,-0.059814526,1,11.78381048,3.570070694,1,0,1,0,1,1,1,1,160.0152829
460,200,160,400,0.6,0.98,-0.078304679,1,11.48102696,3.460958768,1,0,1,0,1,1,1,1,160.0060188
461,200,160,400,0.6,1,-0.079811612,1,11.78194871,3.586505111,1,0,1,0,1,1,1,1,160.0236275
462,200,160,400,0.62,0.6,0.100339189,1,11.93783736,3.558387152,1,1,1,1,0,1,1,0,160.07386
463,200,160,400,0.62,0.62,0.098991815,1,11.62609382,3.396501344,1,1,1,1,0,1,1,0,160.0485559
