,f,L,C,pl_s1,pr_s1,pl_s2,pr_s2,pl_l,pr_l,pl_c,pr_c,pfe,pin,pout,eff,ilmax,ilmin,vmax,vmin
1897,20000,0.0003216,0.0005011,111.87412,111.7414,111.7414,-110.035,-110.035,-104.8770609,-104.8770609,-104.8568609,0.179495,111.87412,104.8568609,0.937275403,9.07488,7.58165,12.0437,11.9283
1898,20000,0.0003952,0.0005011,113.91861,113.7847,113.7847,-112.063,-112.063,-105.7287884,-105.7287884,-105.7141884,0.224567,113.91861,105.7141884,0.927979971,8.94471,7.71634,12.0383,11.9435
1899,20000,0.0004689,0.0005011,115.92437,115.7899,115.7899,-114.061,-114.061,-106.5491272,-106.5491272,-106.5367272,0.27172,115.92437,106.5367272,0.919019246,8.85485,7.80804,12.0339,11.9531
1900,20000,0.0005426,0.0005011,117.87919,117.7443,117.7443,-116.01,-116.01,-107.3285717,-107.3285717,-107.3179717,0.320041,117.87919,107.3179717,0.910406423,8.78819,7.8747,12.0292,11.9587
1901,20000,0.0006162,0.0005011,119.81592,119.6804,119.6804,-117.938,-117.938,-108.0896688,-108.0896688,-108.0806688,0.369852,119.81592,108.0806688,0.902055994,8.73697,7.92499,12.0246,11.9621
1902,20000,0.0006898,0.0005011,121.71416,121.5792,121.5792,-119.844,-119.844,-108.8383517,-108.8383517,-108.8310517,0.421296,121.71416,108.8310517,0.894152757,8.69606,7.96399,12.0206,11.9642
1903,20000,0.0007635,0.0005011,123.64683,123.5111,123.5111,-121.766,-121.766,-109.5900337,-109.5900337,-109.5818337,0.476463,123.64683,109.5818337,0.88624863,8.66357,7.99474,12.0164,11.9648
1904,20000,0.0008372,0.0005011,125.54883,125.4131,125.4131,-123.668,-123.668,-110.3239147,-110.3239147,-110.3182147,0.529227,125.54883,110.3182147,0.878687716,8.63391,8.0198,12.0119,11.9647
1905,20000,0.0009108,0.0005011,127.4648,127.329,127.329,-125.583,-125.583,-111.0671463,-111.0671463,-111.0624463,0.586018,127.4648,111.0624463,0.871318562,8.60982,8.04018,12.0081,11.9643
1906,20000,0.0009844,0.0005011,129.34277,129.2069,129.2069,-127.46,-127.46,-111.7875435,-111.7875435,-111.7836435,0.641466,129.34277,111.7836435,0.864243463,8.58827,8.05774,12.0037,11.9631
1907,20000,0.0010581,0.0005011,131.22877,131.0929,131.0929,-129.346,-129.346,-112.5118778,-112.5118778,-112.5095778,0.702517,131.22877,112.5095778,0.85735451,8.57007,8.07176,11.9997,11.9615
1908,20000,0.0011318,0.0005011,133.11977,132.9839,132.9839,-131.237,-131.237,-113.2398702,-113.2398702,-113.2344702,0.762272,133.11977,113.2344702,0.850620987,8.55367,8.08439,11.9958,11.9597
1909,20000,0.0012054,0.0005011,135.00162,134.8654,134.8654,-133.114,-133.114,-113.9591404,-113.9591404,-113.9527404,0.823147,135.00162,113.9527404,0.844084244,8.53879,8.09505,11.9916,11.9575
1910,20000,0.0012791,0.0005011,136.86565,136.7295,136.7295,-134.979,-134.979,-114.6718522,-114.6718522,-114.6668522,0.883195,136.86565,114.6668522,0.837805923,8.52498,8.10444,11.9876,11.9553
1911,20000,0.0013527,0.0005011,138.73286,138.5972,138.5972,-136.853,-136.853,-115.3855098,-115.3855098,-115.3823098,0.946943,138.73286,115.3823098,0.831686955,8.51228,8.11183,11.9834,11.9527
1912,20000,0.0014264,0.0005011,140.60753,140.4711,140.4711,-138.717,-138.717,-116.0986382,-116.0986382,-116.0934382,1.01168,140.60753,116.0934382,0.82565591,8.50112,8.11884,11.9796,11.9502
1913,20000,0.0015,0.0005011,142.47865,142.3425,142.3425,-140.592,-140.592,-116.8151727,-116.8151727,-116.8074727,1.08316,142.47865,116.8074727,0.819824393,8.49094,8.12412,11.9755,11.9471
1914,20000,2.70E-05,0.0005,306.325184,291.35028,291.35028,-98.8158,-98.8158,-98.3666701,-98.3666701,-97.5754701,0.00805492,306.325184,97.5754701,0.31853558,14.0707,2.29344,12.1785,11.2298
1915,20000,0.0001006,0.0005,110.7801,110.211,110.211,-102.894,-102.894,-101.257469,-101.257469,-101.135669,0.0533548,110.7801,101.135669,0.912940763,10.5395,5.98704,12.0707,11.7186
1916,20000,0.0001743,0.0005,108.86043,108.6281,108.6281,-105.641,-105.641,-102.8346672,-102.8346672,-102.7877672,0.0940746,108.86043,102.7877672,0.944216068,9.65323,6.96681,12.057,11.8494
1917,20000,0.000248,0.0005,109.81277,109.6769,109.6769,-107.93,-107.93,-103.9447248,-103.9447248,-103.9185248,0.136184,109.81277,103.9185248,0.946324593,9.28051,7.36554,12.0495,11.9015
1918,20000,0.0003216,0.0005,111.86124,111.7288,111.7288,-110.026,-110.026,-104.8706383,-104.8706383,-104.8550383,0.179636,111.86124,104.8550383,0.93736703,9.0746,7.58079,12.0436,11.9283
1919,20000,0.0003952,0.0005,113.89482,113.7614,113.7614,-112.046,-112.046,-105.7194423,-105.7194423,-105.7095423,0.225214,113.89482,105.7095423,0.928133012,8.94494,7.71481,12.0384,11.9435
1920,20000,0.0004689,0.0005,115.90864,115.7748,115.7748,-114.054,-114.054,-106.5458492,-106.5458492,-106.5346492,0.271135,115.90864,106.5346492,0.919126039,8.85472,7.80903,12.0339,11.9532
1921,20000,0.0005426,0.0005,117.87113,117.7361,117.7361,-116,-116,-107.3240264,-107.3240264,-107.3156264,0.319663,117.87113,107.3156264,0.91044878,8.78819,7.87524,12.0292,11.959
1922,20000,0.0006162,0.0005,119.79522,119.6604,119.6604,-117.927,-117.927,-108.08408,-108.08408,-108.07518,0.369938,119.79522,108.07518,0.902166047,8.73701,7.92494,12.0245,11.9621
1923,20000,0.0006898,0.0005,121.72301,121.5877,121.5877,-119.848,-119.848,-108.8395925,-108.8395925,-108.8333925,0.422563,121.72301,108.8333925,0.894106977,8.69627,7.96311,12.0206,11.9642
1924,20000,0.0007635,0.0005,123.65692,123.5214,123.5214,-121.779,-121.779,-109.5930232,-109.5930232,-109.5866232,0.474484,123.65692,109.5866232,0.886215047,8.66226,7.99481,12.0162,11.9648
1925,20000,0.0008372,0.0005,125.56095,125.4255,125.4255,-123.684,-123.684,-110.3303431,-110.3303431,-110.3248431,0.529615,125.56095,110.3248431,0.87865569,8.6338,8.01948,12.012,11.9647
1926,20000,0.0009108,0.0005,127.45662,127.3204,127.3204,-125.569,-125.569,-111.0635017,-111.0635017,-111.0552017,0.584794,127.45662,111.0552017,0.871317643,8.61013,8.04108,12.0082,11.9643
1927,20000,0.0009844,0.0005,129.35777,129.2219,129.2219,-127.475,-127.475,-111.7945146,-111.7945146,-111.7885146,0.642609,129.35777,111.7885146,0.864180904,8.58873,8.05773,12.0038,11.963
1928,20000,0.0010581,0.0005,131.23962,131.1034,131.1034,-129.352,-129.352,-112.5177075,-112.5177075,-112.5108075,0.69929,131.23962,112.5108075,0.857292999,8.56992,8.07275,11.9999,11.9615
1929,20000,0.0011318,0.0005,133.12186,132.9862,132.9862,-131.242,-131.242,-113.2398569,-113.2398569,-113.2362569,0.761885,133.12186,113.2362569,0.850621054,8.55367,8.08452,11.9956,11.9597
1930,20000,0.0012054,0.0005,135.00259,134.8663,134.8663,-133.114,-133.114,-113.9598833,-113.9598833,-113.9525833,0.824134,135.00259,113.9525833,0.844077016,8.53907,8.09507,11.9918,11.9575
1931,20000,0.0012791,0.0005,136.86753,136.7311,136.7311,-134.977,-134.977,-114.6693937,-114.6693937,-114.6678937,0.883558,136.86753,114.6678937,0.837802025,8.5247,8.10407,11.9875,11.9554
1932,20000,0.0013527,0.0005,138.7218,138.586,138.586,-136.84,-136.84,-115.3807242,-115.3807242,-115.3773242,0.947374,138.7218,115.3773242,0.831717324,8.51251,8.11197,11.9834,11.9528
1933,20000,0.0014264,0.0005,140.60444,140.4678,140.4678,-138.711,-138.711,-116.0960924,-116.0960924,-116.0919924,1.01086,140.60444,116.0919924,0.825663773,8.50094,8.11882,11.9795,11.9502
1934,20000,0.0015,0.0005,142.48868,142.3526,142.3526,-140.603,-140.603,-116.8183853,-116.8183853,-116.8108853,1.08082,142.48868,116.8108853,0.819790634,8.4909,8.12447,11.9755,11.9471
1935,40000,1.35E-05,0.0002557,275.186151,262.38817,262.38817,-97.8427,-97.8427,-97.6334676,-97.6334676,-97.0230676,0.00191504,275.186151,97.0230676,0.352572494,12.1469,2.36024,12.2368,11.1317
1936,40000,5.03E-05,0.0002557,127.44038,125.5326,125.5326,-101.004,-101.004,-100.1943437,-100.1943437,-100.0775437,0.0140473,127.44038,100.0775437,0.785289119,10.236,6.008,12.0946,11.6653
1937,40000,8.72E-05,0.0002557,116.97478,115.9616,115.9616,-102.935,-102.935,-101.5312881,-101.5312881,-101.4819881,0.0255396,116.97478,101.4819881,0.867554426,9.53782,6.97573,12.0718,11.8132
1938,40000,0.000124,0.0002557,113.22432,112.5834,112.5834,-104.343,-104.343,-102.3468637,-102.3468637,-102.3153637,0.0375981,113.22432,102.3153637,0.903651828,9.22633,7.37347,12.0612,11.8749
1939,40000,0.0001608,0.0002557,111.79901,111.3487,111.3487,-105.559,-105.559,-102.9713945,-102.9713945,-102.9554945,0.0494741,111.79901,102.9554945,0.920898088,9.04025,7.59245,12.0542,11.9092
1940,40000,0.0001976,0.0002557,112.51392,112.0914,112.0914,-106.659,-106.659,-103.4925796,-103.4925796,-103.4826796,0.0617258,112.51392,103.4826796,0.919732239,8.92131,7.72976,12.0492,11.9302
1941,40000,0.0002344,0.0002557,111.20347,110.9549,110.9549,-107.759,-107.759,-103.9939213,-103.9939213,-103.9849213,0.0739962,111.20347,103.9849213,0.935087019,8.83583,7.82346,12.0456,11.9446
1942,40000,0.0002713,0.0002557,112.2264,111.98,111.98,-108.812,-108.812,-104.4534991,-104.4534991,-104.4544991,0.0866967,112.2264,104.4544991,0.930748016,8.7723,7.89062,12.0429,11.9552
1943,40000,0.0003081,0.0002557,113.1514,112.912,112.912,-109.834,-109.834,-104.8916437,-104.8916437,-104.8878437,0.0987293,113.1514,104.8878437,0.926969031,8.72249,7.94392,12.0403,11.9629
1944,40000,0.0003449,0.0002557,114.17301,113.9327,113.9327,-110.843,-110.843,-105.3148524,-105.3148524,-105.3088524,0.111669,114.17301,105.3088524,0.922362058,8.68473,7.98486,12.0378,11.9683
1945,40000,0.0003818,0.0002557,115.1738,114.933,114.933,-111.837,-111.837,-105.7245296,-105.7245296,-105.7175296,0.124292,115.1738,105.7175296,0.917895646,8.65322,8.01869,12.0355,11.9726
1946,40000,0.0004186,0.0002557,116.17632,115.9344,115.9344,-112.824,-112.824,-106.1202372,-106.1202372,-106.1152372,0.13871,116.17632,106.1152372,0.913398162,8.6279,8.04358,12.033,11.9751
1947,40000,0.0004554,0.0002557,117.12241,116.8807,116.8807,-113.773,-113.773,-106.4969786,-106.4969786,-106.4949786,0.152275,117.12241,106.4949786,0.909262187,8.60544,8.06557,12.0309,11.9774
1948,40000,0.0004922,0.0002557,118.11135,117.8695,117.8695,-114.76,-114.76,-106.8868946,-106.8868946,-106.8878946,0.165888,118.11135,106.8878946,0.90497564,8.58585,8.08411,12.0285,11.9787
1949,40000,0.0005291,0.0002557,119.10823,118.8661,118.8661,-115.753,-115.753,-107.2857397,-107.2857397,-107.2827397,0.179463,119.10823,107.2827397,0.90071643,8.56956,8.10111,12.0262,11.98
1950,40000,0.0005659,0.0002557,120.02665,119.7855,119.7855,-116.685,-116.685,-107.6453784,-107.6453784,-107.6453784,0.19292,120.02665,107.6453784,0.896845646,8.55389,8.11462,12.0239,11.9806
1951,40000,0.0006027,0.0002557,121.0092,120.767,120.767,-117.653,-117.653,-108.0286661,-108.0286661,-108.0246661,0.208964,121.0092,108.0246661,0.892697961,8.54211,8.12604,12.0219,11.9809
1952,40000,0.0006395,0.0002557,122.00584,121.7628,121.7628,-118.638,-118.638,-108.4120419,-108.4120419,-108.4081419,0.222446,122.00584,108.4081419,0.888548794,8.52979,8.1369,12.0196,11.981
1953,40000,0.0006764,0.0002557,122.94487,122.7019,122.7019,-119.578,-119.578,-108.7750587,-108.7750587,-108.7756587,0.237541,122.94487,108.7756587,0.884751504,8.51888,8.14555,12.0175,11.9808
1954,40000,0.0007132,0.0002557,123.90002,123.6574,123.6574,-120.538,-120.538,-109.1482407,-109.1482407,-109.1461407,0.252425,123.90002,109.1461407,0.88092109,8.50953,8.15399,12.0153,11.9805
1955,40000,0.00075,0.0002557,124.84584,124.6028,124.6028,-121.478,-121.478,-109.5095944,-109.5095944,-109.5106944,0.268902,124.84584,109.5106944,0.877167348,8.50061,8.16027,12.0134,11.98
1956,40000,1.35E-05,0.0002551,275.06706,262.2712,262.2712,-97.753,-97.753,-97.54593245,-97.54593245,-96.99323245,0.00190289,275.06706,96.99323245,0.352616676,12.0983,2.34249,12.2356,11.1324
1957,40000,5.03E-05,0.0002551,127.54247,125.6279,125.6279,-101.012,-101.012,-100.2007325,-100.2007325,-100.0815325,0.0140568,127.54247,100.0815325,0.784691817,10.2363,6.00689,12.0945,11.6645
1958,40000,8.72E-05,0.0002551,117.02828,116.0116,116.0116,-102.94,-102.94,-101.5343005,-101.5343005,-101.4899005,0.0254985,117.02828,101.4899005,0.86722543,9.53603,6.976,12.0716,11.813
1959,40000,0.000124,0.0002551,113.28883,112.6421,112.6421,-104.327,-104.327,-102.334943,-102.334943,-102.308343,0.0375476,113.28883,102.308343,0.90307529,9.22534,7.37373,12.0609,11.8748
1960,40000,0.0001608,0.0002551,111.75858,111.3096,111.3096,-105.537,-105.537,-102.9555061,-102.9555061,-102.9451061,0.0496478,111.75858,102.9451061,0.921138279,9.04106,7.59074,12.0542,11.909
1961,40000,0.0001976,0.0002551,112.50219,112.0803,112.0803,-106.656,-106.656,-103.4910052,-103.4910052,-103.4780052,0.0619396,112.50219,103.4780052,0.919786585,8.92177,7.72816,12.0492,11.9299
1962,40000,0.0002344,0.0002551,111.21465,110.9665,110.9665,-107.776,-107.776,-104.0033787,-104.0033787,-103.9934787,0.0740485,111.21465,103.9934787,0.935069963,8.83648,7.82375,12.0455,11.9446
1963,40000,0.0002713,0.0002551,112.22364,111.9778,111.9778,-108.817,-108.817,-104.4622309,-104.4622309,-104.4529309,0.0862508,112.22364,104.4529309,0.930756933,8.77142,7.892,12.0429,11.9553
1964,40000,0.0003081,0.0002551,113.17604,112.9358,112.9358,-109.847,-109.847,-104.9004778,-104.9004778,-104.8940778,0.0984942,113.17604,104.8940778,0.926822301,8.72246,7.94481,12.0403,11.963
1965,40000,0.0003449,0.0002551,114.20383,113.9631,113.9631,-110.868,-110.868,-105.3270818,-105.3270818,-105.3180818,0.111903,114.20383,105.3180818,0.922193956,8.6858,7.9852,12.0379,11.9683
1966,40000,0.0003818,0.0002551,115.16792,114.9274,114.9274,-111.835,-111.835,-105.7209748,-105.7209748,-105.7149748,0.124885,115.16792,105.7149748,0.917920327,8.65328,8.01724,12.0355,11.9724
1967,40000,0.0004186,0.0002551,116.17677,115.9359,115.9359,-112.839,-112.839,-106.1236971,-106.1236971,-106.1226971,0.138841,116.17677,106.1226971,0.913458836,8.62819,8.04359,12.0329,11.975
1968,40000,0.0004554,0.0002551,117.12465,116.8835,116.8835,-113.783,-113.783,-106.5048589,-106.5048589,-106.4978589,0.153111,117.12465,106.4978589,0.909269388,8.60675,8.06541,12.031,11.9773
1969,40000,0.0004922,0.0002551,118.14544,117.9038,117.9038,-114.797,-114.797,-106.9078565,-106.9078565,-106.9038565,0.165456,118.14544,106.9038565,0.90484962,8.58658,8.08549,12.0284,11.9788
1970,40000,0.0005291,0.0002551,119.0892,118.847,118.847,-115.733,-115.733,-107.2770524,-107.2770524,-107.2720524,0.179611,119.0892,107.2720524,0.900770619,8.56962,8.10097,12.0263,11.98
1971,40000,0.0005659,0.0002551,120.07226,119.8302,119.8302,-116.718,-116.718,-107.6648209,-107.6648209,-107.6588209,0.193054,120.07226,107.6588209,0.896616928,8.55453,8.11511,12.024,11.9807
1972,40000,0.0006027,0.0002551,121.01171,120.7707,120.7707,-117.672,-117.672,-108.034574,-108.034574,-108.033574,0.207056,121.01171,108.033574,0.892753056,8.54086,8.12668,12.0217,11.981
1973,40000,0.0006395,0.0002551,121.99526,121.7532,121.7532,-118.641,-118.641,-108.416029,-108.416029,-108.411529,0.222936,121.99526,108.411529,0.888653617,8.53007,8.13675,12.0198,11.9812
1974,40000,0.0006764,0.0002551,122.9165,122.675,122.675,-119.57,-119.57,-108.7755434,-108.7755434,-108.7696434,0.238521,122.9165,108.7696434,0.884906773,8.51997,8.14587,12.0176,11.9807
1975,40000,0.0007132,0.0002551,123.8765,123.635,123.635,-120.53,-120.53,-109.1463269,-109.1463269,-109.1429269,0.251764,123.8765,109.1429269,0.881062404,8.50937,8.1543,12.0154,11.9806
1976,40000,0.00075,0.0002551,124.83381,124.5907,124.5907,-121.465,-121.465,-109.5085358,-109.5085358,-109.5019358,0.269731,124.83381,109.5019358,0.877181717,8.50152,8.16065,12.0134,11.9797
1977,40000,1.35E-05,0.0002546,275.529379,262.70393,262.70393,-97.8053,-97.8053,-97.59755112,-97.59755112,-97.01455112,0.00190149,275.529379,97.01455112,0.352102384,12.1153,2.36308,12.2366,11.1341
1978,40000,5.03E-05,0.0002546,127.88173,125.9421,125.9421,-101.004,-101.004,-100.1932514,-100.1932514,-100.0742514,0.0140388,127.88173,100.0742514,0.782553156,10.2347,6.00805,12.0947,11.6648
1979,40000,8.72E-05,0.0002546,116.94611,115.9337,115.9337,-102.917,-102.917,-101.5170148,-101.5170148,-101.4728148,0.0255679,116.94611,101.4728148,0.867688672,9.53783,6.97433,12.0719,11.8126
1980,40000,0.000124,0.0002546,113.10208,112.4676,112.4676,-104.31,-104.31,-102.3231127,-102.3231127,-102.3007127,0.0375687,113.10208,102.3007127,0.904498951,9.22402,7.37189,12.0606,11.8746
1981,40000,0.0001608,0.0002546,111.76679,111.3183,111.3183,-105.552,-105.552,-102.967363,-102.967363,-102.951763,0.0493912,111.76679,102.951763,0.921130176,9.03988,7.59329,12.0541,11.9093
1982,40000,0.0001976,0.0002546,112.53228,112.1106,112.1106,-106.689,-106.689,-103.5105309,-103.5105309,-103.4961309,0.0617836,112.53228,103.4961309,0.919701715,8.92163,7.72952,12.0494,11.9301
1983,40000,0.0002344,0.0002546,111.22511,110.9757,110.9757,-107.769,-107.769,-103.9999113,-103.9999113,-103.9892113,0.0739387,111.22511,103.9892113,0.934943659,8.83581,7.82383,12.0456,11.9446
1984,40000,0.0002713,0.0002546,112.20449,111.9583,111.9583,-108.793,-108.793,-104.4494754,-104.4494754,-104.4415754,0.0860447,112.20449,104.4415754,0.930814582,8.77172,7.89333,12.043,11.9554
1985,40000,0.0003081,0.0002546,113.18101,112.9407,112.9407,-109.851,-109.851,-104.9044778,-104.9044778,-104.8964778,0.0990326,113.18101,104.8964778,0.926802807,8.7243,7.94455,12.0405,11.9628
1986,40000,0.0003449,0.0002546,114.18871,113.9477,113.9477,-110.849,-110.849,-105.3172767,-105.3172767,-105.3062767,0.111528,114.18871,105.3062767,0.922212683,8.68466,7.98522,12.0377,11.9682
1987,40000,0.0003818,0.0002546,115.18583,114.9451,114.9451,-111.85,-111.85,-105.7261277,-105.7261277,-105.7201277,0.124613,115.18583,105.7201277,0.917822337,8.65317,8.01782,12.0353,11.9723
1988,40000,0.0004186,0.0002546,116.16489,115.9243,115.9243,-112.831,-112.831,-106.1235654,-106.1235654,-106.1185654,0.138481,116.16489,106.1185654,0.913516686,8.62789,8.04405,12.033,11.9751
1989,40000,0.0004554,0.0002546,117.13553,116.8941,116.8941,-113.79,-113.79,-106.5054996,-106.5054996,-106.5034996,0.151071,117.13553,106.5034996,0.909233088,8.60471,8.06697,12.0306,11.9775
1990,40000,0.0004922,0.0002546,118.14196,117.8992,117.8992,-114.778,-114.778,-106.9016869,-106.9016869,-106.8936869,0.164265,118.14196,106.8936869,0.904790194,8.58548,8.08618,12.0285,11.9789
1991,40000,0.0005291,0.0002546,119.08838,118.8466,118.8466,-115.738,-115.738,-107.2788202,-107.2788202,-107.2748202,0.178441,119.08838,107.2748202,0.900800063,8.56877,8.10165,12.0261,11.9801
1992,40000,0.0005659,0.0002546,120.07014,119.8278,119.8278,-116.712,-116.712,-107.6609901,-107.6609901,-107.6569901,0.194563,120.07014,107.6569901,0.896617511,8.55529,8.11416,12.024,11.9805
1993,40000,0.0006027,0.0002546,121.04008,120.7976,120.7976,-117.68,-117.68,-108.0376644,-108.0376644,-108.0366644,0.207744,121.04008,108.0366644,0.892569341,8.5412,8.12634,12.0216,11.9808
1994,40000,0.0006395,0.0002546,121.9992,121.757,121.757,-118.643,-118.643,-108.4152871,-108.4152871,-108.4091871,0.222893,121.9992,108.4091871,0.888605722,8.5302,8.13692,12.0196,11.9808
1995,40000,0.0006764,0.0002546,122.9312,122.689,122.689,-119.575,-119.575,-108.7766316,-108.7766316,-108.7733316,0.237118,122.9312,108.7733316,0.884830959,8.51915,8.14615,12.0175,11.981
1996,40000,0.0007132,0.0002546,123.87044,123.6288,123.6288,-120.522,-120.522,-109.1398761,-109.1398761,-109.1397761,0.252128,123.87044,109.1397761,0.881080072,8.50908,8.15376,12.0152,11.9804
1997,40000,0.00075,0.0002546,124.83469,124.5913,124.5913,-121.462,-121.462,-109.5012036,-109.5012036,-109.5035036,0.267432,124.83469,109.5035036,0.877188092,8.49998,8.16056,12.0132,11.9799
1998,40000,1.35E-05,0.000254,273.21896,260.5582,260.5582,-97.777,-97.777,-97.56944893,-97.56944893,-96.99194893,0.00189723,273.21896,96.99194893,0.354997138,12.1112,2.36989,12.2361,11.1322
1999,40000,5.03E-05,0.000254,127.28227,125.3859,125.3859,-101.004,-101.004,-100.1912031,-100.1912031,-100.0768031,0.0140615,127.28227,100.0768031,0.786258786,10.2337,6.00364,12.0941,11.6643
2000,40000,8.72E-05,0.000254,117.09164,116.0688,116.0688,-102.918,-102.918,-101.5180503,-101.5180503,-101.4783503,0.0255907,117.09164,101.4783503,0.86665752,9.53765,6.97301,12.0721,11.8124
2001,40000,0.000124,0.000254,113.3166,112.667,112.667,-104.315,-104.315,-102.3247605,-102.3247605,-102.2987605,0.0375434,113.3166,102.2987605,0.902769413,9.224,7.37249,12.0609,11.8748
2002,40000,0.0001608,0.000254,111.74552,111.2964,111.2964,-105.522,-105.522,-102.9476217,-102.9476217,-102.9362217,0.0495807,111.74552,102.9362217,0.92116643,9.04105,7.5917,12.0542,11.9087
2003,40000,0.0001976,0.000254,112.51604,112.0938,112.0938,-106.665,-106.665,-103.4946706,-103.4946706,-103.4855706,0.0618179,112.51604,103.4855706,0.919740605,8.92124,7.72881,12.0493,11.9301
2004,40000,0.0002344,0.000254,111.19441,110.9457,110.9457,-107.748,-107.748,-103.9880769,-103.9880769,-103.9776769,0.0737961,111.19441,103.9776769,0.935098059,8.83535,7.82433,12.0456,11.9446
2005,40000,0.0002713,0.000254,112.22549,111.9793,111.9793,-108.814,-108.814,-104.4590345,-104.4590345,-104.4513345,0.0864497,112.22549,104.4513345,0.930727364,8.77188,7.89145,12.043,11.9552
2006,40000,0.0003081,0.000254,113.16537,112.9259,112.9259,-109.847,-109.847,-104.9007287,-104.9007287,-104.8937287,0.0988896,113.16537,104.8937287,0.926906603,8.72338,7.94418,12.0404,11.9628
2007,40000,0.0003449,0.000254,114.16928,113.9296,113.9296,-110.848,-110.848,-105.3188308,-105.3188308,-105.3098308,0.111408,114.16928,105.3098308,0.922400761,8.68447,7.98541,12.0377,11.9682
2008,40000,0.0003818,0.000254,115.2025,114.961,114.961,-111.856,-111.856,-105.7305729,-105.7305729,-105.7235729,0.12564,115.2025,105.7235729,0.917719432,8.65429,8.01635,12.0356,11.9721
2009,40000,0.0004186,0.000254,116.1391,115.899,115.899,-112.812,-112.812,-106.1124336,-106.1124336,-106.1094336,0.137739,116.1391,106.1094336,0.913640915,8.62649,8.04421,12.0328,11.9751
2010,40000,0.0004554,0.000254,117.1645,116.923,116.923,-113.818,-113.818,-106.522371,-106.522371,-106.516371,0.151524,117.1645,106.516371,0.909118129,8.6051,8.06656,12.0309,11.9775
2011,40000,0.0004922,0.000254,118.09826,117.8562,117.8562,-114.744,-114.744,-106.8805174,-106.8805174,-106.8815174,0.165199,118.09826,106.8815174,0.905021949,8.58537,8.08466,12.0284,11.9788
2012,40000,0.0005291,0.000254,119.08162,118.8404,118.8404,-115.739,-115.739,-107.2782041,-107.2782041,-107.2752041,0.178972,119.08162,107.2752041,0.900854423,8.56897,8.10116,12.0262,11.98
2013,40000,0.0005659,0.000254,120.01565,119.7745,119.7745,-116.674,-116.674,-107.6425129,-107.6425129,-107.6415129,0.194152,120.01565,107.6415129,0.896895638,8.55498,8.11432,12.024,11.9805
2014,40000,0.0006027,0.000254,121.06875,120.8255,120.8255,-117.698,-117.698,-108.0507549,-108.0507549,-108.0437549,0.207839,121.06875,108.0437549,0.892416539,8.54196,8.127,12.022,11.9809
2015,40000,0.0006395,0.000254,121.96432,121.7224,121.7224,-118.612,-118.612,-108.401506,-108.401506,-108.397706,0.223659,121.96432,108.397706,0.888765714,8.53036,8.13641,12.0197,11.9811
2016,40000,0.0006764,0.000254,122.94902,122.7064,122.7064,-119.587,-119.587,-108.7814692,-108.7814692,-108.7773692,0.237421,122.94902,108.7773692,0.884735553,8.51933,8.14609,12.0175,11.9807
2017,40000,0.0007132,0.000254,123.9005,123.659,123.659,-120.554,-120.554,-109.1538389,-109.1538389,-109.1519389,0.252357,123.9005,109.1519389,0.880964474,8.50917,8.15368,12.0152,11.9804
2018,40000,0.00075,0.000254,124.86542,124.6214,124.6214,-121.484,-121.484,-109.512984,-109.512984,-109.512884,0.268189,124.86542,109.512884,0.877047336,8.5005,8.16061,12.0133,11.98
2019,40000,1.35E-05,0.0002534,272.920993,260.28131,260.28131,-97.7711,-97.7711,-97.56528521,-97.56528521,-96.98988521,0.00191069,272.920993,96.98988521,0.355377152,12.0963,2.32068,12.238,11.1309
2020,40000,5.03E-05,0.0002534,127.65305,125.7305,125.7305,-101.012,-101.012,-100.1999132,-100.1999132,-100.0759132,0.0140522,127.65305,100.0759132,0.783968054,10.2345,6.00577,12.0946,11.6642
2021,40000,8.72E-05,0.0002534,116.96409,115.9493,115.9493,-102.902,-102.902,-101.50599,-101.50599,-101.46799,0.02555,116.96409,101.46799,0.867514038,9.53831,6.9757,12.0719,11.8124
2022,40000,0.000124,0.0002534,113.39935,112.7445,112.7445,-104.325,-104.325,-102.3291868,-102.3291868,-102.3131868,0.0375512,113.39935,102.3131868,0.902237859,9.22419,7.37249,12.061,11.8744
2023,40000,0.0001608,0.0002534,111.75585,111.3075,111.3075,-105.543,-105.543,-102.9575336,-102.9575336,-102.9442336,0.0495707,111.75585,102.9442336,0.921152974,9.04077,7.59157,12.054,11.9086
2024,40000,0.0001976,0.0002534,112.53862,112.1154,112.1154,-106.674,-106.674,-103.4993478,-103.4993478,-103.4891478,0.0617695,112.53862,103.4891478,0.919587852,8.92082,7.72885,12.0492,11.9299
2025,40000,0.0002344,0.0002534,111.19026,110.9412,110.9412,-107.739,-107.739,-103.9809864,-103.9809864,-103.9749864,0.0740197,111.19026,103.9749864,0.935108763,8.83594,7.8234,12.0456,11.9444
2026,40000,0.0002713,0.0002534,112.186,111.941,111.941,-108.791,-108.791,-104.450127,-104.450127,-104.440627,0.0865662,112.186,104.440627,0.93095954,8.77376,7.89274,12.043,11.9552
2027,40000,0.0003081,0.0002534,113.12879,112.8903,112.8903,-109.824,-109.824,-104.8862613,-104.8862613,-104.8848613,0.0987841,113.12879,104.8848613,0.927127933,8.72262,7.94384,12.0404,11.9626
2028,40000,0.0003449,0.0002534,114.15395,113.9135,113.9135,-110.822,-110.822,-105.3040689,-105.3040689,-105.3040689,0.112091,114.15395,105.3040689,0.922474158,8.68541,7.98422,12.0382,11.9683
